CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
721236408,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,29,5,3,3,7535,2517,5018,0.813,1655,41,0.577,0.334,0.00030251,0.9997
720122808,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,3,33180,511,32669,0.681,797,14,0.273,0.015,0.9969,0.00310334
716882658,Existing Customer,62,F,2,Graduate,Married,Less than $40K,Blue,51,6,2,4,2986,1632,1354,0.883,2141,55,0.667,0.547,0.00032656,0.99967
713734758,Existing Customer,35,F,2,Graduate,Married,Unknown,Blue,23,4,2,2,6729,2375,4354,0.579,2080,50,0.351,0.353,0.00011382,0.99989
709085358,Existing Customer,36,M,1,Graduate,Single,$60K - $80K,Blue,36,3,3,4,2601,1817,784,0.663,2542,67,0.675,0.699,0.00048435,0.99952
715785933,Existing Customer,54,M,3,College,Married,$80K - $120K,Blue,45,4,3,0,3380,1655,1725,0.636,1636,58,0.706,0.49,6.69E-05,0.99993
717159858,Existing Customer,27,M,1,High School,Single,$60K - $80K,Blue,18,5,2,2,2730,1351,1379,0.623,2319,61,0.743,0.495,0.00010386,0.9999
713259858,Attrited Customer,26,M,0,High School,Single,$40K - $60K,Blue,15,3,1,3,3324,0,3324,0.537,982,22,0.692,0,0.98723,0.01277
787516908,Existing Customer,56,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,3,2665,1844,821,0.554,1880,58,0.758,0.692,0.00030251,0.9997
711145008,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,47,4,3,2,5015,2053,2962,0.442,1325,29,0.381,0.409,0.00016883,0.99983
715013733,Existing Customer,54,M,4,Graduate,Married,$60K - $80K,Blue,36,4,3,3,6905,2303,4602,0.712,1370,25,0.786,0.334,0.00031726,0.99968
717098208,Existing Customer,48,M,3,Unknown,Married,$80K - $120K,Blue,41,5,2,2,5848,950,4898,0.726,1961,51,0.545,0.162,0.00012982,0.99987
737982408,Existing Customer,33,M,1,College,Single,$80K - $120K,Blue,26,4,3,4,19136,1608,17528,0.728,2501,55,0.528,0.084,0.00047091,0.99953
713216883,Existing Customer,64,F,0,Unknown,Married,Less than $40K,Blue,55,4,3,4,3500,1904,1596,1.182,2003,41,0.952,0.544,0.00048673,0.99951
709361058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,24,5,1,3,7453,0,7453,0.712,1691,47,0.516,0,9.26E-05,0.99991
710312658,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,43,4,3,3,6266,1819,4447,0.744,1456,27,1.077,0.29,0.00033251,0.99967
773383158,Existing Customer,29,F,1,College,Single,Less than $40K,Blue,23,4,3,4,4945,0,4945,1.033,2743,69,0.769,0,0.00047091,0.99953
716053083,Attrited Customer,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,4,27992,0,27992,0.433,837,18,1,0,0.99695,0.00305189
717667833,Existing Customer,34,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,3,3735,1285,2450,1.034,1877,33,1.2,0.344,0.00017969,0.99982
716998608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,36,3,3,2,6703,1252,5451,0.625,1843,44,0.63,0.187,0.00018665,0.99981
772086408,Existing Customer,38,M,3,High School,Single,$80K - $120K,Blue,27,4,1,4,6162,943,5219,0.484,1527,35,0.207,0.153,0.00015942,0.99984
708597558,Existing Customer,42,M,3,High School,Single,$60K - $80K,Blue,36,4,4,3,3337,795,2542,0.524,3951,68,0.619,0.238,0.00036878,0.99963
718011783,Existing Customer,55,M,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,2205,1337,868,0.65,1591,38,0.727,0.606,0.0003139,0.99969
714360033,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,43,5,1,3,4450,1444,3006,0.465,1326,44,0.419,0.324,8.45E-05,0.99992
811005858,Existing Customer,33,F,0,Unknown,Married,Less than $40K,Blue,28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0,0.00030803,0.99969
794485158,Existing Customer,38,M,2,Unknown,Married,$80K - $120K,Blue,18,6,1,2,2172,1475,697,1.158,2447,46,1.3,0.679,6.05E-05,0.99994
708513183,Existing Customer,39,M,1,Uneducated,Married,$40K - $60K,Blue,29,4,2,2,4323,1267,3056,1.102,3078,58,0.611,0.293,0.00010985,0.99989
719353158,Existing Customer,56,M,1,College,Married,$80K - $120K,Blue,45,5,1,3,4145,1468,2677,0.579,1238,36,0.5,0.354,8.45E-05,0.99992
711436083,Existing Customer,36,M,1,Graduate,Married,Less than $40K,Blue,18,6,3,3,2032,1003,1029,1.005,2454,46,0.586,0.494,0.00028395,0.99972
780374133,Existing Customer,29,M,1,College,Single,$80K - $120K,Blue,19,5,3,3,7010,2103,4907,1.007,2413,48,1.087,0.3,0.00027607,0.99972
739117233,Existing Customer,57,M,3,High School,Married,$120K +,Blue,50,3,3,2,3205,1530,1675,0.673,2126,58,0.657,0.477,0.00018145,0.99982
708486033,Existing Customer,55,F,3,Post-Graduate,Married,Unknown,Blue,36,3,2,3,16547,1521,15026,0.555,1782,48,0.333,0.092,0.00023373,0.99977
795237183,Existing Customer,51,F,2,Graduate,Married,$40K - $60K,Blue,45,3,2,4,5930,0,5930,1.19,2041,32,0.684,0,0.00032656,0.99967
788788758,Existing Customer,57,F,3,College,Single,Unknown,Blue,39,4,1,2,7469,1752,5717,0.923,2050,46,0.917,0.235,5.56E-05,0.99994
709635858,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,45,6,2,3,2235,0,2235,0.556,1229,27,0.35,0,0.00019864,0.9998
789701658,Existing Customer,26,M,0,College,Single,$40K - $60K,Blue,13,5,2,2,2047,1196,851,0.623,2180,33,0.941,0.584,9.50E-05,0.99991
713484483,Existing Customer,36,F,4,Uneducated,Single,Unknown,Silver,21,3,1,2,34516,907,33609,0.572,2298,55,0.719,0.026,5.37E-05,0.99995
711954558,Existing Customer,53,F,3,Graduate,Married,$40K - $60K,Blue,44,3,3,4,2636,2357,279,0.654,1333,34,0.545,0.894,0.00053543,0.99946
712655583,Existing Customer,41,M,3,Graduate,Married,$40K - $60K,Blue,32,3,3,2,6425,915,5510,0.958,2036,44,0.692,0.142,0.00018665,0.99981
779686683,Existing Customer,26,F,0,Post-Graduate,Single,Less than $40K,Blue,13,5,3,2,2902,1668,1234,0.621,2088,34,0.478,0.575,0.00018162,0.99982
711226758,Existing Customer,51,F,1,College,Divorced,Less than $40K,Blue,42,3,2,3,4002,1669,2333,0.702,2024,53,1.12,0.417,0.0001747,0.99983
713241033,Existing Customer,34,M,0,Graduate,Married,$60K - $80K,Blue,26,4,3,3,5175,977,4198,1.705,2405,49,0.885,0.189,0.0002596,0.99974
788754108,Existing Customer,65,F,1,Unknown,Single,$40K - $60K,Blue,48,4,2,4,4599,637,3962,0.622,2608,78,0.592,0.139,0.00033692,0.99966
717013383,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,43,4,3,4,31258,1518,29740,0.917,2866,53,0.893,0.049,0.00050163,0.9995
712634133,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,45,5,2,4,2683,1671,1012,0.784,1406,37,0.423,0.623,0.00032656,0.99967
709537683,Attrited Customer,37,M,3,College,Married,$80K - $120K,Blue,30,3,4,3,11638,926,10712,0.262,563,15,0.364,0.08,0.9973,0.00270308
778627983,Existing Customer,40,F,3,Graduate,Married,Unknown,Blue,20,3,1,3,1829,1140,689,0.325,1610,49,0.4,0.623,9.61E-05,0.9999
720241758,Existing Customer,55,M,0,Doctorate,Married,$80K - $120K,Blue,36,3,1,3,8276,1671,6605,0.359,1409,25,0.25,0.202,0.00011504,0.99988
720814233,Existing Customer,45,M,4,High School,Unknown,$80K - $120K,Blue,34,4,3,3,23539,1261,22278,0.484,1485,38,0.462,0.054,0.00030842,0.99969
785080308,Existing Customer,37,F,2,High School,Married,Less than $40K,Blue,31,5,3,3,2352,0,2352,1.467,2344,48,0.92,0,0.00029408,0.99971
713358633,Existing Customer,30,M,1,Graduate,Single,$60K - $80K,Blue,36,6,1,2,11371,1015,10356,1.483,2768,68,0.889,0.089,5.17E-05,0.99995
720392433,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,36,6,6,2,2857,2517,340,0.871,1869,47,0.567,0.881,0.0001465,0.99985
720282558,Existing Customer,36,M,2,Graduate,Single,$80K - $120K,Silver,27,5,2,4,34516,1568,32948,0.878,2873,73,0.659,0.045,0.00029507,0.9997
821370858,Existing Customer,39,M,1,Graduate,Married,$40K - $60K,Blue,35,5,3,4,6690,1884,4806,0.791,1734,39,0.625,0.282,0.00048435,0.99952
799249833,Existing Customer,34,M,2,Graduate,Single,Less than $40K,Blue,28,5,1,4,4439,844,3595,0.863,2858,71,0.69,0.19,0.00015804,0.99984
713016633,Existing Customer,47,M,3,High School,Single,$60K - $80K,Blue,36,4,3,2,5344,1582,3762,0.537,1984,36,1,0.296,0.00018145,0.99982
814471983,Existing Customer,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,3,27310,0,27310,0.919,1537,41,1.05,0,0.00030516,0.99969
779612808,Existing Customer,61,M,1,Graduate,Married,$40K - $60K,Blue,50,6,2,4,2531,2360,171,0.955,1263,35,0.591,0.932,0.00030653,0.99969
716692683,Existing Customer,31,M,1,College,Single,$40K - $60K,Blue,22,4,1,3,9096,0,9096,0.768,2318,54,0.688,0,8.45E-05,0.99992
790145733,Attrited Customer,40,M,3,College,Single,$80K - $120K,Silver,33,1,3,4,34516,0,34516,0.927,1112,26,0.368,0,0.99788,0.00212041
716038533,Existing Customer,42,F,3,Graduate,Unknown,Less than $40K,Blue,32,3,1,2,7169,902,6267,0.834,1438,35,0.591,0.126,5.72E-05,0.99994
714421233,Existing Customer,54,F,0,Graduate,Married,Less than $40K,Blue,36,5,3,4,5399,1723,3676,0.765,1292,34,0.889,0.319,0.00044282,0.99956
709783908,Existing Customer,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2,2280,1170,1110,0.603,1924,50,0.667,0.513,0.00020516,0.99979
812788233,Existing Customer,31,F,0,Graduate,Married,Less than $40K,Blue,21,4,1,4,6315,1305,5010,0.542,2205,43,0.265,0.207,0.00013562,0.99986
772452783,Existing Customer,43,M,3,Unknown,Married,$40K - $60K,Blue,33,6,1,2,4402,1640,2762,0.719,1774,46,1,0.373,6.28E-05,0.99994
714002658,Existing Customer,49,M,2,Unknown,Married,$120K +,Blue,34,5,4,2,27732,1623,26109,0.452,1413,31,0.722,0.059,0.00023893,0.99976
713464983,Existing Customer,45,F,2,Graduate,Unknown,$40K - $60K,Blue,36,4,3,4,4947,1053,3894,1.195,3479,76,0.81,0.213,0.000516,0.99948
713910108,Existing Customer,38,M,1,Graduate,Married,$80K - $120K,Blue,28,3,2,3,3946,2375,1571,0.921,1646,43,0.536,0.602,0.00017969,0.99982
808169358,Existing Customer,57,M,2,Uneducated,Single,$40K - $60K,Blue,52,5,3,4,12291,2289,10002,0.685,1683,50,0.471,0.186,0.00053055,0.99947
714013083,Existing Customer,63,F,2,Graduate,Married,$40K - $60K,Blue,53,4,2,4,3067,1874,1193,0.791,1420,32,0.455,0.611,0.00032656,0.99967
715381533,Existing Customer,42,F,4,Post-Graduate,Single,Less than $40K,Blue,36,6,2,3,1438.3,674,764.3,1.769,2451,55,1.292,0.469,0.00023623,0.99976
717678408,Existing Customer,61,F,1,Doctorate,Married,$40K - $60K,Blue,47,4,2,4,8633,2517,6116,0.681,2066,51,0.457,0.292,0.00044353,0.99956
719143308,Existing Customer,37,M,2,Unknown,Single,$40K - $60K,Blue,28,4,4,3,2394,0,2394,1.059,2805,85,0.667,0,0.00040183,0.9996
711509658,Attrited Customer,61,M,2,Graduate,Married,$120K +,Blue,49,3,0,4,11374,2517,8857,1.015,1088,26,1.167,0.221,0.98319,0.01681
757481283,Existing Customer,35,M,3,College,Married,$60K - $80K,Blue,28,4,3,4,6921,2159,4762,0.895,1931,35,0.75,0.312,0.00052057,0.99948
808681158,Existing Customer,57,M,0,Graduate,Married,$80K - $120K,Blue,52,4,6,4,2564,2379,185,0.358,1343,35,0.296,0.928,0.00034959,0.99965
718867683,Existing Customer,64,M,1,Unknown,Married,Less than $40K,Blue,55,4,3,4,2720,1904,816,0.634,1613,43,0.344,0.7,0.00053237,0.99947
714618333,Existing Customer,39,F,2,Doctorate,Married,Unknown,Blue,36,3,2,4,9843,2154,7689,0.733,1402,35,0.667,0.219,0.00047251,0.99953
794562783,Existing Customer,28,F,0,Unknown,Single,Unknown,Blue,13,5,3,2,21691,661,21030,0.767,2534,51,0.962,0.03,0.00016966,0.99983
708208758,Existing Customer,53,M,1,Graduate,Single,$80K - $120K,Blue,45,6,3,2,1826,883,943,0.953,2199,48,1,0.484,0.00016883,0.99983
794504658,Existing Customer,39,M,1,Unknown,Married,$60K - $80K,Blue,24,6,3,0,5746,1829,3917,0.649,1562,44,0.913,0.318,6.85E-05,0.99993
714772758,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,27,6,2,4,2926,1346,1580,0.834,1851,48,0.455,0.46,0.00033886,0.99966
713830233,Existing Customer,47,F,5,High School,Married,$40K - $60K,Blue,36,5,3,2,7061,1813,5248,0.744,1831,60,0.5,0.257,0.00018053,0.99982
713577483,Existing Customer,47,M,4,Unknown,Married,$80K - $120K,Blue,35,3,3,4,5589,1430,4159,0.632,1570,31,0.722,0.256,0.0005948,0.99941
814513008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,9620,2033,7587,0.667,1735,43,0.387,0.211,0.00030251,0.9997
712765158,Existing Customer,26,F,1,High School,Single,Less than $40K,Blue,15,5,3,3,2539,2162,377,0.635,2386,47,0.382,0.852,0.00027604,0.99972
714411108,Existing Customer,37,F,3,Graduate,Single,Unknown,Blue,28,4,2,3,3642,610,3032,0.676,2790,68,0.581,0.167,0.00019864,0.9998
720231108,Existing Customer,57,M,2,Graduate,Single,Less than $40K,Blue,39,3,4,3,3451,0,3451,0.744,3031,57,0.676,0,0.00036558,0.99963
709035708,Existing Customer,38,F,0,Unknown,Married,Less than $40K,Blue,36,4,2,3,1841,1246,595,0.759,1819,35,0.522,0.677,0.00018057,0.99982
720662508,Existing Customer,39,M,1,Graduate,Married,$120K +,Blue,25,6,3,2,5764,1529,4235,1.356,1972,38,0.52,0.265,0.00016883,0.99983
708623283,Existing Customer,35,M,2,Uneducated,Single,$60K - $80K,Blue,16,6,3,2,18278,0,18278,0.798,2084,61,1.103,0,0.00018494,0.99982
813247083,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,33,4,3,2,16059,618,15441,0.824,1357,26,1,0.038,0.00017987,0.99982
780078333,Existing Customer,56,M,2,Unknown,Married,$60K - $80K,Blue,41,3,2,2,5887,659,5228,0.65,1193,26,0.3,0.112,0.00012511,0.99987
811915383,Existing Customer,36,M,3,Uneducated,Married,$40K - $60K,Blue,31,6,2,2,3152,1986,1166,1.328,2530,50,0.724,0.63,0.00012144,0.99988
719818983,Attrited Customer,39,M,1,College,Divorced,$80K - $120K,Blue,28,1,3,4,12464,0,12464,0.864,1195,35,0.522,0,0.99788,0.00211807
716349183,Existing Customer,58,F,1,Uneducated,Married,Unknown,Blue,36,5,2,3,4784,0,4784,0.905,2160,54,0.929,0,0.00018475,0.99982
710067183,Existing Customer,28,M,1,High School,Single,Less than $40K,Blue,36,5,2,3,1950,0,1950,0.803,2074,81,0.8,0,0.00017468,0.99983
771234558,Existing Customer,65,F,0,Graduate,Single,Less than $40K,Blue,56,6,3,2,7478,0,7478,0.847,2213,62,0.771,0,0.00015435,0.99985
820288233,Existing Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,4,3,4,1438.3,0,1438.3,0.764,2731,39,0.5,0,0.00045531,0.99954
717511533,Existing Customer,28,M,0,Graduate,Single,Less than $40K,Blue,36,4,2,4,1707,1191,516,0.669,2950,87,0.977,0.698,0.00028024,0.99972
711642108,Existing Customer,30,F,1,Uneducated,Married,Unknown,Blue,13,5,2,2,4016,917,3099,1.246,2572,35,0.591,0.228,0.00010985,0.99989
712495233,Existing Customer,31,F,0,Uneducated,Married,Less than $40K,Blue,19,5,3,2,2370,1699,671,0.889,2411,53,0.656,0.717,0.00015871,0.99984
718484283,Existing Customer,57,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,6,1,4,3478,2517,961,0.685,1409,49,0.75,0.724,0.00019296,0.99981
717413658,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,32,6,2,2,1539,989,550,0.86,1987,47,0.808,0.643,0.00011604,0.99988
804668658,Attrited Customer,26,F,0,Uneducated,Single,Less than $40K,Blue,20,3,2,4,1438.3,0,1438.3,0.506,947,20,0.053,0,0.99654,0.00345754
715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,2,3142,1639,1503,0.986,3046,56,1.154,0.522,0.00017486,0.99983
717499083,Existing Customer,35,M,0,Unknown,Single,$60K - $80K,Blue,36,3,1,2,17236,0,17236,0.958,3013,78,0.696,0,5.20E-05,0.99995
715279683,Existing Customer,52,F,2,Uneducated,Married,$40K - $60K,Blue,36,5,1,4,1438.3,0,1438.3,0.529,1679,39,0.5,0,0.00016249,0.99984
718971333,Existing Customer,33,M,1,Graduate,Single,$80K - $120K,Blue,20,5,3,2,13206,925,12281,0.766,2342,51,1.318,0.07,0.00016883,0.99983
709219533,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,41,3,1,0,2480,1351,1129,0.522,1359,36,0.565,0.545,2.05E-05,0.99998
709150608,Existing Customer,30,F,0,Unknown,Married,Less than $40K,Blue,19,5,1,4,2898,0,2898,1.154,2632,64,0.778,0,0.00014907,0.99985
788259558,Existing Customer,59,M,0,Unknown,Married,Less than $40K,Blue,51,5,3,4,1570,1028,542,0.742,1430,28,1.333,0.655,0.00048673,0.99951
802464033,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,56,6,3,3,4460,1262,3198,0.898,1877,41,0.783,0.283,0.0002596,0.99974
712757808,Existing Customer,33,F,2,Uneducated,Married,Less than $40K,Blue,22,4,2,4,1544,0,1544,0.677,1731,40,0.739,0,0.00033577,0.99966
714457083,Existing Customer,52,F,2,High School,Married,Unknown,Blue,44,6,3,2,3456,2219,1237,0.636,1332,24,0.5,0.642,0.00017486,0.99983
713413758,Existing Customer,26,F,1,College,Single,Unknown,Blue,16,4,3,3,2751,1599,1152,0.694,2270,44,0.333,0.581,0.00027607,0.99972
708741633,Existing Customer,52,M,4,High School,Married,$60K - $80K,Blue,44,6,3,4,4153,0,4153,0.434,1771,41,0.367,0,0.00052608,0.99947
714043833,Existing Customer,37,F,3,Graduate,Single,Less than $40K,Blue,36,5,2,4,3685,1396,2289,0.974,3016,85,0.809,0.379,0.00033886,0.99966
789577833,Existing Customer,56,M,2,Graduate,Married,$120K +,Blue,49,4,1,4,8902,1932,6970,0.781,969,29,1.071,0.217,0.00015804,0.99984
787570758,Existing Customer,35,M,2,Uneducated,Married,$120K +,Blue,26,3,3,4,2944,1596,1348,0.737,2070,44,0.467,0.542,0.00053055,0.99947
720371733,Existing Customer,58,F,0,Graduate,Married,Less than $40K,Blue,47,5,3,2,2232,786,1446,0.435,1395,39,0.345,0.352,0.00015435,0.99985
819117183,Existing Customer,34,F,3,Unknown,Married,$40K - $60K,Blue,29,3,2,4,1569,909,660,1.288,2169,48,1.182,0.579,0.00037246,0.99963
711776433,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,26,4,2,2,23622,1153,22469,0.666,2574,65,0.625,0.049,0.00012144,0.99988
709583133,Existing Customer,53,M,3,Uneducated,Married,$40K - $60K,Blue,40,6,3,3,3326,1442,1884,0.711,1627,54,1.077,0.434,0.00032275,0.99968
719521983,Existing Customer,38,M,2,Uneducated,Married,$40K - $60K,Blue,31,4,3,3,6116,1698,4418,0.937,1592,32,1,0.278,0.00031104,0.99969
718415133,Existing Customer,38,M,1,Uneducated,Married,$80K - $120K,Blue,25,6,1,3,11352,0,11352,1.324,1601,34,1.125,0,8.94E-05,0.99991
710594358,Existing Customer,28,F,0,Unknown,Single,Less than $40K,Silver,36,4,3,4,14910,873,14037,0.737,2560,72,0.674,0.059,0.00043981,0.99956
709730508,Existing Customer,39,F,0,High School,Single,Unknown,Blue,27,6,3,3,17531,0,17531,0.8,4563,61,0.743,0,0.00025237,0.99975
720462633,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,29,3,2,3,4138,643,3495,0.681,1827,49,0.581,0.155,0.00020424,0.9998
715005558,Existing Customer,36,M,2,College,Single,$80K - $120K,Blue,36,6,2,2,8374,2147,6227,1.113,2472,65,1.167,0.256,0.00011066,0.99989
779993208,Existing Customer,38,F,2,Uneducated,Married,Less than $40K,Blue,28,3,3,3,7049,0,7049,0.988,1475,27,1.7,0,0.00031104,0.99969
787543008,Existing Customer,37,M,1,Graduate,Single,$40K - $60K,Blue,27,5,3,4,3851,1695,2156,0.717,2349,61,0.968,0.44,0.00048435,0.99952
743265108,Existing Customer,37,M,4,College,Single,$60K - $80K,Blue,30,5,1,4,15936,827,15109,1.085,2477,49,1.042,0.052,0.00016114,0.99984
713770383,Existing Customer,29,F,0,Uneducated,Divorced,Less than $40K,Blue,19,5,4,4,2926,0,2926,0.84,2775,74,1.114,0,0.00055021,0.99945
712392108,Existing Customer,51,M,3,High School,Married,$60K - $80K,Blue,36,3,2,4,10305,691,9614,0.485,1451,25,0.667,0.067,0.00032942,0.99967
720145683,Existing Customer,54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,2987,2517,470,0.479,1617,35,0.75,0.843,0.00010387,0.9999
714832383,Existing Customer,35,M,0,High School,Single,$80K - $120K,Gold,29,6,2,3,34516,1965,32551,1.044,2949,70,1,0.057,0.00018399,0.99982
772706283,Existing Customer,38,F,2,College,Married,$40K - $60K,Blue,28,3,3,4,6275,1579,4696,0.996,1585,43,0.72,0.252,0.00050168,0.9995
795920358,Existing Customer,33,F,2,High School,Married,Less than $40K,Blue,27,3,2,3,7185,0,7185,1.504,2679,45,0.8,0,0.0001861,0.99981
716277558,Existing Customer,45,F,1,Uneducated,Single,Less than $40K,Blue,36,4,3,4,3281,1961,1320,0.744,1779,47,0.808,0.598,0.000498,0.9995
764776833,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,54,3,3,2,3077,1646,1431,0.456,1523,30,0.579,0.535,0.00015435,0.99985
710795883,Existing Customer,33,F,3,Uneducated,Married,Less than $40K,Blue,16,6,1,4,2042,1864,178,1.318,2758,50,0.852,0.913,0.00016861,0.99983
710428308,Existing Customer,55,M,4,High School,Single,$60K - $80K,Blue,51,4,1,4,2001,1553,448,0.482,1910,51,0.7,0.776,0.00016112,0.99984
721096983,Existing Customer,34,F,2,Graduate,Single,Less than $40K,Blue,36,4,3,4,3625,2517,1108,1.158,2616,46,1.3,0.694,0.000516,0.99948
715760733,Existing Customer,58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,7803,1885,5918,0.531,1199,25,0.316,0.242,0.00052608,0.99947
718227033,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,3,1,2,5951,1702,4249,1.264,2565,53,0.71,0.286,5.78E-05,0.99994
720610008,Attrited Customer,59,M,1,College,Married,$120K +,Blue,50,1,5,4,15796,812,14984,0.719,1339,23,0.15,0.051,0.9981,0.00189674
719517258,Existing Customer,57,M,4,Unknown,Single,$80K - $120K,Blue,36,5,3,4,7558,1364,6194,0.719,3676,67,0.558,0.18,0.0005948,0.99941
714111333,Existing Customer,55,M,1,High School,Married,$60K - $80K,Blue,46,6,1,3,5381,0,5381,0.746,1910,38,1,0,8.45E-05,0.99992
717551358,Existing Customer,63,M,0,Graduate,Married,$60K - $80K,Blue,55,4,1,4,3556,2517,1039,0.983,2279,56,0.6,0.708,0.00013562,0.99986
813573333,Existing Customer,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,4,2661,1466,1195,0.631,1354,25,0.316,0.551,0.00014421,0.99986
711709683,Existing Customer,53,F,2,Uneducated,Married,Less than $40K,Blue,36,6,1,4,3506,1405,2101,0.766,1999,48,0.655,0.401,0.00016249,0.99984
712902483,Existing Customer,35,M,3,High School,Married,$60K - $80K,Blue,24,3,2,2,2066,1699,367,0.624,1895,43,0.536,0.822,0.00011482,0.99989
710893533,Existing Customer,53,M,1,Unknown,Married,$120K +,Blue,42,4,1,4,8329,877,7452,0.432,1570,56,0.333,0.105,0.00016305,0.99984
719883858,Existing Customer,58,M,2,Graduate,Married,Less than $40K,Blue,48,4,1,0,2774,0,2774,0.721,1258,33,0.435,0,2.03E-05,0.99998
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134,1130,3004,1.222,2475,52,0.926,0.273,0.00033411,0.99967
712043433,Existing Customer,53,M,1,Graduate,Married,$80K - $120K,Blue,36,5,2,2,11329,1180,10149,0.648,1213,33,0.571,0.104,0.00010684,0.99989
769095558,Existing Customer,59,M,1,Doctorate,Single,$60K - $80K,Blue,53,3,2,2,9055,1560,7495,0.696,1755,45,0.8,0.172,0.0001546,0.99985
